LoyaltyID,Customer ID,Gender,Age,Under 30,Senior Citizen,Partner,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn
856482,0601-WZHJF,Male,53,No,No,Yes,No,0,Yes,1,14,No,0,No phone service,Yes,DSL,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,46.35,667.7,0,0,0,667.7,Yes
686551,0602-DDUML,Female,21,Yes,No,No,No,0,No,0,57,Yes,36.14,No,Yes,Cable,48,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,69.75,3894.4,0,0,2059.98,5954.38,No
704112,0603-OLQDC,Male,41,No,No,No,Yes,1,No,0,12,Yes,27.07,No,Yes,Cable,29,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,0,0,324.84,1162.34,No
823768,0603-TPMIB,Female,40,No,No,Yes,Yes,2,No,0,59,Yes,42.37,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,25.45,1534.05,0,0,2499.83,4033.88,No
588263,0604-THJFP,Female,40,No,No,Yes,Yes,0,Yes,4,59,Yes,8.28,No,Yes,DSL,22,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,4542.35,0,0,488.52,5030.87,No
541961,0607-DAAHE,Male,62,No,No,No,Yes,0,No,0,53,Yes,26.21,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.75,1052.35,0,0,1389.13,2441.48,Yes
917988,0607-MVMGC,Male,33,No,No,Yes,Yes,0,Yes,3,45,Yes,39.82,Yes,Yes,DSL,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),78.75,3600.65,0,0,1791.9,5392.55,No
375026,0608-JDVEC,Male,55,No,No,Yes,No,0,Yes,5,50,Yes,1.87,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.8,1013.2,0,0,93.5,1106.7,No
464256,0611-DFXKO,Male,35,No,No,Yes,No,0,Yes,1,20,Yes,18.05,No,Yes,Fiber Optic,5,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89,1820.45,0,0,361,2181.45,Yes
700241,0612-RTZZA,Female,77,No,Yes,No,No,0,No,0,1,No,0,No phone service,Yes,DSL,15,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,25.25,25.25,0,0,0,25.25,Yes
168110,0613-WUXUM,Female,38,No,No,Yes,Yes,3,Yes,1,70,Yes,38.63,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.2,1401.4,0,0,2704.1,4105.5,No
302312,0616-ATFGB,Male,74,No,Yes,Yes,No,0,Yes,1,1,No,0,No phone service,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,25.05,25.05,0,0,0,25.05,Yes
323315,0617-AQNWT,Female,61,No,No,Yes,No,0,Yes,5,64,No,0,No phone service,Yes,DSL,27,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,47.85,3147.5,0,0,0,3147.5,Yes
407238,0617-FHSGK,Male,62,No,No,No,Yes,0,No,0,49,Yes,19.08,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.2,3678.3,0,20,934.92,4633.22,Yes
401452,0618-XWMSS,Male,60,No,No,No,Yes,0,No,0,28,Yes,44.28,No,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,0,0,1239.84,3308.39,Yes
418896,0619-OLYUR,Male,32,No,No,Yes,No,0,Yes,1,72,Yes,47.83,Yes,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,0,0,3443.76,11514.81,No
668917,0620-DLSLK,Female,47,No,No,No,No,0,No,0,13,Yes,34.18,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,81.9,1028.9,0,0,444.34,1473.24,No
471635,0620-XEFWH,Male,41,No,No,Yes,Yes,1,Yes,1,4,Yes,39.04,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.85,84.2,0,0,156.16,240.36,No
257301,0621-CXBKL,Female,62,No,No,No,No,0,No,0,53,Yes,10.32,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.7,1005.7,0,0,546.96,1552.66,No
764717,0621-HJWXJ,Female,54,No,No,Yes,No,0,Yes,1,63,Yes,21.15,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,0,0,1332.45,6361.5,No
467510,0621-JFHOL,Female,41,No,No,No,No,0,No,0,10,No,0,No phone service,Yes,Cable,29,No,No,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,29.6,299.05,0,0,0,299.05,No
595706,0621-TSSMU,Male,29,Yes,No,Yes,No,0,No,0,56,Yes,48.87,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.95,1126.75,0,0,2736.72,3863.47,No
106637,0621-TWIEM,Male,28,Yes,No,No,No,0,No,0,10,Yes,34.44,No,Yes,Cable,69,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.55,402.6,0,0,344.4,747,Yes
974525,0623-EJQEG,Male,50,No,No,No,No,0,No,0,65,Yes,2.72,Yes,Yes,Fiber Optic,16,Yes,No,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,93.55,6069.25,0,30,176.8,6276.05,No
465645,0623-GDISB,Female,63,No,No,No,No,0,No,0,1,Yes,16.42,No,Yes,Cable,21,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,0,0,16.42,64.87,No
727248,0623-IIHUG,Female,77,No,Yes,No,No,0,No,0,21,No,0,No phone service,Yes,Cable,8,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.9,840.1,0,0,0,840.1,Yes
541039,0625-AFOHS,Female,40,No,No,Yes,Yes,1,Yes,5,29,Yes,34.44,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,558.8,0,0,998.76,1557.56,No
918183,0626-QXNGV,Female,55,No,No,Yes,No,0,Yes,7,72,Yes,37.98,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.15,1776.45,0,0,2734.56,4511.01,No
645940,0628-CNQRM,Male,49,No,No,Yes,Yes,0,Yes,1,22,Yes,19.8,No,Yes,Cable,17,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),67.5,1544.05,0,0,435.6,1979.65,Yes
454313,0634-SZPQA,Female,64,No,No,No,No,0,No,0,23,Yes,3.55,Yes,Yes,Fiber Optic,4,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,27.38,0,81.65,2224.07,Yes
309727,0635-WKOLD,Male,33,No,No,Yes,No,0,No,0,40,Yes,23.74,Yes,Yes,DSL,22,No,Yes,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.75,2921.75,0,0,949.6,3871.35,No
727480,0637-KVDLV,Male,30,No,No,No,No,0,No,0,2,Yes,17.22,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.5,162.45,0,0,34.44,196.89,Yes
299452,0637-UBJRP,Male,40,No,No,Yes,Yes,0,Yes,5,13,Yes,29.92,No,Yes,Fiber Optic,21,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.05,1095.3,23.97,0,388.96,1460.29,Yes
112794,0637-YLETY,Female,39,No,No,No,No,0,No,0,16,Yes,18.99,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,0,0,303.84,1859.49,Yes
175841,0639-TSIQW,Female,28,Yes,No,No,No,0,No,0,67,Yes,37.5,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.95,6886.25,0,0,2512.5,9398.75,Yes
120313,0640-YJTPY,Male,19,Yes,No,Yes,Yes,1,Yes,3,72,Yes,5.7,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,1493.75,0,0,410.4,1904.15,No
384013,0641-EVBOJ,Male,61,No,No,No,No,0,No,0,3,Yes,44.97,No,Yes,Fiber Optic,16,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,82.3,214.4,0,20,134.91,369.31,No
654130,0643-OKLRP,Female,73,No,Yes,Yes,No,0,Yes,1,47,Yes,38.31,Yes,Yes,Fiber Optic,7,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,3825.85,0,90,1800.57,5716.42,Yes
332711,0644-OQMDK,Male,69,No,Yes,No,No,0,No,0,4,Yes,6.18,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.65,293.85,0,0,24.72,318.57,No
209405,0650-BWOZN,Female,71,No,Yes,No,No,0,No,0,18,Yes,7.51,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.55,1359.45,0,0,135.18,1494.63,No
624289,0654-HMSHN,Male,45,No,No,Yes,Yes,0,Yes,1,21,Yes,42.65,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,0,0,895.65,3053.6,Yes
738732,0654-PQKDW,Female,58,No,No,Yes,Yes,2,Yes,5,62,Yes,42.05,No,Yes,DSL,20,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),70.75,4263.45,0,0,2607.1,6870.55,No
187712,0655-RBDUG,Male,32,No,No,No,No,0,No,0,7,Yes,9.25,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713,0,0,64.75,777.75,Yes
211984,0655-YDGFJ,Male,34,No,No,No,No,0,No,0,29,Yes,10.06,No,Yes,DSL,25,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,0,0,291.74,1615.44,No
278957,0657-DOGUM,Female,35,No,No,Yes,No,0,Yes,1,48,Yes,44.72,Yes,Yes,DSL,13,Yes,No,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,0,100,2146.56,5231.81,No
253656,0661-KBKPA,Male,43,No,No,Yes,Yes,3,Yes,7,53,Yes,31.86,Yes,Yes,DSL,56,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,0,0,1688.58,5631.03,No
737477,0661-KQHNK,Female,38,No,No,Yes,Yes,3,No,0,6,Yes,30.01,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19,105.5,0,0,180.06,285.56,No
471162,0661-WCQNQ,Male,56,No,No,Yes,No,0,Yes,8,22,Yes,7.68,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.25,1292.2,0,100,168.96,1561.16,No
595563,0661-XEYAN,Female,76,No,Yes,No,No,0,No,0,1,No,0,No phone service,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,0,20,0,45.8,Yes
431500,0665-XHDJU,Male,21,Yes,No,Yes,No,0,Yes,7,72,Yes,34.95,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,0,0,2516.4,9802.1,No
660156,0666-UXTJO,Male,80,No,Yes,Yes,No,0,Yes,4,34,Yes,29.66,No,Yes,Fiber Optic,29,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,2874.45,0,0,1008.44,3882.89,No
541291,0667-NSRGI,Female,45,No,No,Yes,No,0,Yes,3,48,Yes,17.03,Yes,Yes,DSL,15,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,69.55,3435.6,0,0,817.44,4253.04,No
579785,0668-OGMHD,Female,20,Yes,No,Yes,No,0,Yes,8,21,No,0,No phone service,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,28.5,629.35,0,0,0,629.35,No
640920,0670-ANMUU,Male,47,No,No,No,No,0,No,0,71,Yes,16.57,Yes,Yes,Fiber Optic,5,Yes,No,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),97.65,6687.85,0,0,1176.47,7864.32,No
652436,0670-KDOMA,Female,42,No,No,No,No,0,No,0,1,Yes,28.18,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.25,20.25,0,0,28.18,48.43,No
230977,0673-IGUQO,Male,26,Yes,No,No,No,0,No,0,1,Yes,30.09,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.45,20.45,0,0,30.09,50.54,No
644392,0674-DGMAQ,Male,78,No,Yes,Yes,No,0,Yes,9,32,Yes,43.54,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,0,0,1393.28,4364.08,No
258373,0674-EYYZV,Female,41,No,No,No,No,0,No,0,1,Yes,36.33,No,Yes,DSL,4,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,54.65,54.65,0,0,36.33,90.98,No
559721,0674-GCDXG,Male,20,Yes,No,No,No,0,No,0,63,Yes,42.59,Yes,Yes,DSL,85,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.9,4479.2,0,0,2683.17,7162.37,No
278054,0675-NCDYU,Female,61,No,No,Yes,Yes,2,Yes,1,72,Yes,28.86,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,0,0,2077.92,10621.17,No
198961,0678-RLHVP,Female,33,No,No,No,No,0,No,0,53,Yes,12.92,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,0,0,684.76,6367.01,No
487911,0679-IDSTG,Female,73,No,Yes,Yes,Yes,0,Yes,1,1,Yes,37.3,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.25,69.25,0,0,37.3,106.55,Yes
947657,0679-TDGAK,Male,29,Yes,No,Yes,Yes,1,Yes,1,50,Yes,31.83,No,Yes,Cable,47,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,75.5,4025.6,0,100,1591.5,5717.1,No
537829,0680-DFNNY,Male,62,No,No,Yes,No,0,Yes,1,15,Yes,40.7,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,0,0,610.5,2114.55,Yes
914920,0682-USIXD,Female,40,No,No,Yes,No,0,Yes,7,21,Yes,14.81,No,Yes,Fiber Optic,25,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.05,1818.9,0,0,311.01,2129.91,No
271880,0684-AOSIH,Male,42,No,No,Yes,No,0,Yes,1,1,Yes,12.04,No,Yes,Cable,5,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95,95,0,0,12.04,107.04,Yes
556266,0685-MLYYM,Female,74,No,Yes,No,No,0,No,0,2,Yes,9.86,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,70.75,154.85,0,0,19.72,174.57,Yes
492679,0687-ZVTHB,Male,24,Yes,No,Yes,Yes,0,Yes,1,65,Yes,26.75,Yes,Yes,Cable,51,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),72.45,4653.85,14.23,0,1738.75,6378.37,Yes
441389,0689-DSXGL,Female,61,No,No,Yes,Yes,1,Yes,3,52,Yes,16.87,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,0,0,877.24,5310.54,No
111185,0689-NKYLF,Male,42,No,No,No,No,0,No,0,13,Yes,35.4,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.2,1060.6,0,0,460.2,1520.8,Yes
216070,0690-SRQID,Male,20,Yes,No,No,No,0,No,0,4,Yes,18.28,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.65,67.55,0,0,73.12,140.67,No
941620,0691-IFBQW,Female,65,No,Yes,No,No,0,No,0,46,Yes,2.37,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110,4874.8,0,0,109.02,4983.82,Yes
939846,0691-JVSYA,Female,24,Yes,No,Yes,No,0,Yes,5,53,Yes,40.62,No,Yes,Fiber Optic,73,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,18.55,0,2152.86,7134.51,Yes
749733,0691-NIKRI,Female,41,No,No,No,No,0,No,0,40,Yes,16.73,Yes,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,0,0,669.2,5004.4,No
700573,0696-UKTOX,Male,64,No,No,No,Yes,1,No,0,23,Yes,8.4,No,Yes,Cable,27,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.15,1312.45,0,40,193.2,1545.65,No
640027,0697-ZMSWS,Male,19,Yes,No,No,No,0,No,0,4,Yes,6.91,Yes,Yes,Fiber Optic,53,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,0,0,27.64,366.54,Yes
184490,0699-NDKJM,Female,45,No,No,Yes,No,0,Yes,1,57,No,0,No phone service,Yes,Cable,22,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,0,0,0,3437.45,No
748961,0701-RFGFI,Female,56,No,No,Yes,Yes,6,Yes,6,49,Yes,8.18,Yes,Yes,Fiber Optic,53,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,0,0,400.82,5014.77,No
190529,0701-TJSEF,Male,45,No,No,No,No,0,No,0,9,Yes,32.31,No,Yes,Cable,24,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,0,0,290.79,867.74,No
311078,0702-PGIBZ,Male,28,Yes,No,No,Yes,0,No,0,4,Yes,26.16,Yes,Yes,Fiber Optic,85,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,1.48,0,104.64,467.71,Yes
475628,0704-VCUMB,Female,64,No,No,Yes,No,0,Yes,1,61,Yes,10.94,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,1278.8,5.15,0,667.34,1940.99,No
535421,0707-HOVVN,Female,79,No,Yes,No,No,0,No,0,70,Yes,47.27,Yes,Yes,Cable,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.5,5212.65,0,0,3308.9,8521.55,No
841015,0708-LGSMF,Male,56,No,No,Yes,No,0,Yes,1,13,Yes,14.32,Yes,Yes,DSL,4,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,0,0,186.16,1088.41,No
928703,0708-SJDIS,Female,32,No,No,No,No,0,No,0,34,Yes,45.28,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,65,2157.5,0,0,1539.52,3697.02,No
577318,0709-TVGUR,Female,70,No,Yes,No,No,0,No,0,9,Yes,17.56,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.55,622.9,33.25,0,158.04,747.69,Yes
262562,0716-BQNDX,Male,77,No,Yes,No,No,0,No,0,57,Yes,2.21,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,93.75,5625.55,0,0,125.97,5751.52,No
412734,0719-SYFRB,Female,52,No,No,No,No,0,No,0,12,Yes,36.24,Yes,Yes,DSL,30,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.65,713.75,0,0,434.88,1148.63,Yes
900331,0722-SVSFK,Female,45,No,No,No,No,0,No,0,7,Yes,39.02,No,Yes,Fiber Optic,25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715,0,0,273.14,988.14,No
133241,0722-TROQR,Female,68,No,Yes,No,No,0,No,0,4,Yes,26.23,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.9,321.75,0,0,104.92,426.67,Yes
806194,0723-DRCLG,Female,73,No,Yes,Yes,No,0,Yes,1,1,Yes,31.27,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,74.45,0,10,31.27,115.72,Yes
209780,0723-FDLAY,Male,54,No,No,No,No,0,No,0,44,Yes,49.57,Yes,Yes,Cable,21,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.25,3704.15,0,100,2181.08,5985.23,No
569055,0723-VSOBE,Female,67,No,Yes,No,No,0,No,0,45,No,0,No phone service,Yes,Cable,4,No,No,No,No,No,Yes,No,No,One year,No,Electronic check,34.2,1596.6,0,0,0,1596.6,No
382734,0725-CXOTM,Female,29,Yes,No,No,No,0,No,0,36,Yes,44.7,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,0,0,1609.2,4957.3,No
970147,0727-BMPLR,Female,66,No,Yes,No,No,0,No,0,55,Yes,37.38,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,100,5509.3,0,100,2055.9,7665.2,Yes
886472,0727-BNRLG,Male,41,No,No,No,No,0,No,0,69,Yes,49.35,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),97.65,6743.55,0,0,3405.15,10148.7,No
795573,0727-IWKVK,Male,35,No,No,Yes,No,0,No,0,9,Yes,19.18,No,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,741.7,0,0,172.62,914.32,Yes
940154,0730-BGQGF,Male,48,No,No,Yes,Yes,3,Yes,1,71,Yes,15.71,Yes,Yes,DSL,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),90.3,6287.3,0,100,1115.41,7502.71,No
670253,0730-KOAVE,Male,53,No,No,No,No,0,No,0,30,Yes,41.66,Yes,Yes,Fiber Optic,28,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,0,0,1249.8,3929.5,No
233816,0731-EBJQB,Female,24,Yes,No,Yes,Yes,0,Yes,3,52,Yes,5.65,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.4,1090.65,0,0,293.8,1384.45,No
519024,0732-OCQOC,Female,30,No,No,Yes,Yes,0,Yes,10,52,Yes,5.32,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.05,1270.25,0,0,276.64,1546.89,No
395804,0733-VUNUW,Male,43,No,No,No,No,0,No,0,24,Yes,8.99,Yes,Yes,DSL,5,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,0,60,215.76,1676.31,Yes
291908,0734-OXWBT,Male,44,No,No,No,Yes,1,No,0,3,Yes,25.04,No,Yes,Cable,17,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,0,0,75.12,300.77,No
427329,0739-UUAJR,Female,61,No,No,Yes,Yes,1,Yes,10,72,No,0,No phone service,Yes,Cable,14,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),53.8,3952.45,0,0,0,3952.45,No
345309,0742-LAFQK,Male,52,No,No,Yes,No,0,Yes,1,72,Yes,28.86,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.15,7422.1,0,0,2077.92,9500.02,No
681081,0742-MOABM,Male,50,No,No,Yes,No,0,Yes,2,4,Yes,9.67,No,Yes,Cable,22,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,50.05,179.35,0,0,38.68,218.03,Yes
968365,0742-NXBGR,Female,64,No,No,No,No,0,No,0,1,Yes,33.41,No,Yes,Fiber Optic,28,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.3,82.3,0,0,33.41,115.71,Yes
101838,0743-HNPFG,Female,50,No,No,Yes,Yes,0,Yes,2,51,Yes,17.95,No,Yes,DSL,14,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,0,0,915.45,4477.95,No
635548,0743-HRVFF,Female,42,No,No,Yes,Yes,3,Yes,4,51,No,0,No phone service,Yes,DSL,76,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,0,0,0,2898.95,No
346295,0744-BIKKF,Male,39,No,No,No,No,0,No,0,72,Yes,11.41,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,0,0,821.52,7046.32,No
408870,0744-GKNGE,Female,31,No,No,Yes,Yes,2,No,0,64,Yes,27.74,Yes,Yes,Fiber Optic,12,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,0,0,1775.36,7102.61,No
656898,0746-JTRFU,Male,22,Yes,No,No,No,0,No,0,2,No,0,No phone service,Yes,Cable,73,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25.05,56.35,0,0,0,56.35,Yes
137944,0748-RDGGM,Male,38,No,No,Yes,No,0,Yes,1,70,Yes,39.63,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,0,0,2774.1,10308.75,Yes
663224,0749-IRGQE,Female,68,No,Yes,Yes,No,0,Yes,5,13,No,0,No phone service,Yes,DSL,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,45.3,528.45,0,0,0,528.45,No
